	corr	w	p
0	-0.07838460027187386	0.0	-30.0
1	0.0318140228347896	0.2	-30.0
2	0.03181402284247079	0.4	-30.0
3	0.031814022845031195	0.6	-30.0
4	0.03181402284631138	0.8	-30.0
5	0.03181402284707951	1.0	-30.0
6	-0.07838534941503478	0.0	-29.9
7	0.03181402283474363	0.2	-29.9
8	0.03181402284245354	0.4	-29.9
9	0.03181402284502353	0.6	-29.9
10	0.03181402284630849	0.8	-29.9
11	0.03181402284707951	1.0	-29.9
12	-0.0783861035549249	0.0	-29.799999999999997
13	0.03181402283469732	0.2	-29.799999999999997
14	0.0318140228424362	0.4	-29.799999999999997
15	0.03181402284501581	0.6	-29.799999999999997
16	0.03181402284630561	0.8	-29.799999999999997
17	0.03181402284707951	1.0	-29.799999999999997
18	-0.07838686274170568	0.0	-29.699999999999996
19	0.03181402283465067	0.2	-29.699999999999996
20	0.031814022842418674	0.4	-29.699999999999996
21	0.03181402284500802	0.6	-29.699999999999996
22	0.03181402284630269	0.8	-29.699999999999996
23	0.03181402284707951	1.0	-29.699999999999996
24	-0.07838762702620006	0.0	-29.599999999999994
25	0.03181402283460368	0.2	-29.599999999999994
26	0.03181402284240105	0.4	-29.599999999999994
27	0.03181402284500019	0.6	-29.599999999999994
28	0.03181402284629976	0.8	-29.599999999999994
29	0.03181402284707951	1.0	-29.599999999999994
30	-0.07838839645993156	0.0	-29.499999999999993
31	0.03181402283455631	0.2	-29.499999999999993
32	0.031814022842383306	0.4	-29.499999999999993
33	0.0318140228449923	0.6	-29.499999999999993
34	0.0318140228462968	0.8	-29.499999999999993
35	0.03181402284707951	1.0	-29.499999999999993
36	-0.07838917109511473	0.0	-29.39999999999999
37	0.031814022834508605	0.2	-29.39999999999999
38	0.03181402284236541	0.4	-29.39999999999999
39	0.03181402284498438	0.6	-29.39999999999999
40	0.031814022846293824	0.8	-29.39999999999999
41	0.03181402284707951	1.0	-29.39999999999999
42	-0.07838995098467058	0.0	-29.29999999999999
43	0.031814022834460526	0.2	-29.29999999999999
44	0.03181402284234737	0.4	-29.29999999999999
45	0.03181402284497634	0.6	-29.29999999999999
46	0.031814022846290806	0.8	-29.29999999999999
47	0.03181402284707951	1.0	-29.29999999999999
48	-0.07839073618225087	0.0	-29.19999999999999
49	0.03181402283441208	0.2	-29.19999999999999
50	0.031814022842329204	0.4	-29.19999999999999
51	0.03181402284496826	0.6	-29.19999999999999
52	0.031814022846287794	0.8	-29.19999999999999
53	0.03181402284707951	1.0	-29.19999999999999
54	-0.07839152674221644	0.0	-29.099999999999987
55	0.031814022834363256	0.2	-29.099999999999987
56	0.0318140228423109	0.4	-29.099999999999987
57	0.03181402284496014	0.6	-29.099999999999987
58	0.03181402284628473	0.8	-29.099999999999987
59	0.03181402284707951	1.0	-29.099999999999987
60	-0.07839232271970327	0.0	-28.999999999999986
61	0.031814022834314046	0.2	-28.999999999999986
62	0.03181402284229245	0.4	-28.999999999999986
63	0.03181402284495193	0.6	-28.999999999999986
64	0.03181402284628165	0.8	-28.999999999999986
65	0.03181402284707951	1.0	-28.999999999999986
66	-0.07839312417057469	0.0	-28.899999999999984
67	0.031814022834264474	0.2	-28.899999999999984
68	0.03181402284227386	0.4	-28.899999999999984
69	0.031814022844943675	0.6	-28.899999999999984
70	0.03181402284627856	0.8	-28.899999999999984
71	0.03181402284707951	1.0	-28.899999999999984
72	-0.07839393115150436	0.0	-28.799999999999983
73	0.03181402283421453	0.2	-28.799999999999983
74	0.03181402284225513	0.4	-28.799999999999983
75	0.031814022844935355	0.6	-28.799999999999983
76	0.03181402284627542	0.8	-28.799999999999983
77	0.03181402284707951	1.0	-28.799999999999983
78	-0.07839474371990068	0.0	-28.69999999999998
79	0.03181402283416418	0.2	-28.69999999999998
80	0.03181402284223625	0.4	-28.69999999999998
81	0.03181402284492695	0.6	-28.69999999999998
82	0.03181402284627229	0.8	-28.69999999999998
83	0.03181402284707951	1.0	-28.69999999999998
84	-0.07839556193400304	0.0	-28.59999999999998
85	0.03181402283411343	0.2	-28.59999999999998
86	0.03181402284221721	0.4	-28.59999999999998
87	0.03181402284491849	0.6	-28.59999999999998
88	0.03181402284626911	0.8	-28.59999999999998
89	0.03181402284707951	1.0	-28.59999999999998
90	-0.07839638585287079	0.0	-28.49999999999998
91	0.03181402283406232	0.2	-28.49999999999998
92	0.03181402284219806	0.4	-28.49999999999998
93	0.03181402284490997	0.6	-28.49999999999998
94	0.0318140228462659	0.8	-28.49999999999998
95	0.03181402284707951	1.0	-28.49999999999998
96	-0.07839721553636428	0.0	-28.399999999999977
97	0.031814022834010754	0.2	-28.399999999999977
98	0.03181402284217871	0.4	-28.399999999999977
99	0.03181402284490138	0.6	-28.399999999999977
100	0.03181402284626271	0.8	-28.399999999999977
101	0.03181402284707951	1.0	-28.399999999999977
102	-0.07839805104519487	0.0	-28.299999999999976
103	0.03181402283395881	0.2	-28.299999999999976
104	0.03181402284215923	0.4	-28.299999999999976
105	0.03181402284489271	0.6	-28.299999999999976
106	0.03181402284625945	0.8	-28.299999999999976
107	0.03181402284707951	1.0	-28.299999999999976
108	-0.07839889244093332	0.0	-28.199999999999974
109	0.03181402283390645	0.2	-28.199999999999974
110	0.03181402284213962	0.4	-28.199999999999974
111	0.031814022844884	0.6	-28.199999999999974
112	0.031814022846256174	0.8	-28.199999999999974
113	0.03181402284707951	1.0	-28.199999999999974
114	-0.07839973978601311	0.0	-28.099999999999973
115	0.03181402283385369	0.2	-28.099999999999973
116	0.03181402284211981	0.4	-28.099999999999973
117	0.031814022844875195	0.6	-28.099999999999973
118	0.03181402284625288	0.8	-28.099999999999973
119	0.03181402284707951	1.0	-28.099999999999973
120	-0.07840059314376133	0.0	-27.99999999999997
121	0.03181402283380047	0.2	-27.99999999999997
122	0.03181402284209987	0.4	-27.99999999999997
123	0.03181402284486634	0.6	-27.99999999999997
124	0.031814022846249554	0.8	-27.99999999999997
125	0.03181402284707951	1.0	-27.99999999999997
126	-0.07840145257840024	0.0	-27.89999999999997
127	0.03181402283374685	0.2	-27.89999999999997
128	0.031814022842079764	0.4	-27.89999999999997
129	0.0318140228448574	0.6	-27.89999999999997
130	0.03181402284624621	0.8	-27.89999999999997
131	0.03181402284707951	1.0	-27.89999999999997
132	-0.07840231815507623	0.0	-27.79999999999997
133	0.0318140228336928	0.2	-27.79999999999997
134	0.03181402284205948	0.4	-27.79999999999997
135	0.03181402284484838	0.6	-27.79999999999997
136	0.03181402284624282	0.8	-27.79999999999997
137	0.03181402284707951	1.0	-27.79999999999997
138	-0.07840318993987476	0.0	-27.699999999999967
139	0.03181402283363829	0.2	-27.699999999999967
140	0.03181402284203905	0.4	-27.699999999999967
141	0.0318140228448393	0.6	-27.699999999999967
142	0.03181402284623942	0.8	-27.699999999999967
143	0.03181402284707951	1.0	-27.699999999999967
144	-0.07840406799981672	0.0	-27.599999999999966
145	0.031814022833583366	0.2	-27.599999999999966
146	0.03181402284201845	0.4	-27.599999999999966
147	0.03181402284483016	0.6	-27.599999999999966
148	0.031814022846235995	0.8	-27.599999999999966
149	0.03181402284707951	1.0	-27.599999999999966
150	-0.07840495240290368	0.0	-27.499999999999964
151	0.03181402283352797	0.2	-27.499999999999964
152	0.03181402284199768	0.4	-27.499999999999964
153	0.03181402284482093	0.6	-27.499999999999964
154	0.03181402284623252	0.8	-27.499999999999964
155	0.03181402284707951	1.0	-27.499999999999964
156	-0.07840584321812097	0.0	-27.399999999999963
157	0.03181402283347213	0.2	-27.399999999999963
158	0.03181402284197674	0.4	-27.399999999999963
159	0.031814022844811614	0.6	-27.399999999999963
160	0.03181402284622904	0.8	-27.399999999999963
161	0.03181402284707951	1.0	-27.399999999999963
162	-0.07840674051544083	0.0	-27.29999999999996
163	0.031814022833415855	0.2	-27.29999999999996
164	0.031814022841955614	0.4	-27.29999999999996
165	0.031814022844802226	0.6	-27.29999999999996
166	0.031814022846225525	0.8	-27.29999999999996
167	0.03181402284707951	1.0	-27.29999999999996
168	-0.07840764436589523	0.0	-27.19999999999996
169	0.031814022833359074	0.2	-27.19999999999996
170	0.031814022841934346	0.4	-27.19999999999996
171	0.03181402284479278	0.6	-27.19999999999996
172	0.03181402284622198	0.8	-27.19999999999996
173	0.03181402284707951	1.0	-27.19999999999996
174	-0.07840855484153018	0.0	-27.09999999999996
175	0.03181402283330185	0.2	-27.09999999999996
176	0.031814022841912884	0.4	-27.09999999999996
177	0.03181402284478322	0.6	-27.09999999999996
178	0.03181402284621839	0.8	-27.09999999999996
179	0.03181402284707951	1.0	-27.09999999999996
180	-0.07840947201545151	0.0	-26.999999999999957
181	0.03181402283324413	0.2	-26.999999999999957
182	0.031814022841891235	0.4	-26.999999999999957
183	0.031814022844773616	0.6	-26.999999999999957
184	0.031814022846214776	0.8	-26.999999999999957
185	0.03181402284707951	1.0	-26.999999999999957
186	-0.07841039596185359	0.0	-26.899999999999956
187	0.031814022833185955	0.2	-26.899999999999956
188	0.0318140228418694	0.4	-26.899999999999956
189	0.03181402284476392	0.6	-26.899999999999956
190	0.031814022846211154	0.8	-26.899999999999956
191	0.03181402284707951	1.0	-26.899999999999956
192	-0.07841132675602572	0.0	-26.799999999999955
193	0.03181402283312726	0.2	-26.799999999999955
194	0.03181402284184741	0.4	-26.799999999999955
195	0.03181402284475414	0.6	-26.799999999999955
196	0.03181402284620748	0.8	-26.799999999999955
197	0.03181402284707951	1.0	-26.799999999999955
198	-0.07841226447437555	0.0	-26.699999999999953
199	0.031814022833068105	0.2	-26.699999999999953
200	0.03181402284182521	0.4	-26.699999999999953
201	0.03181402284474427	0.6	-26.699999999999953
202	0.03181402284620378	0.8	-26.699999999999953
203	0.03181402284707951	1.0	-26.699999999999953
204	-0.0784132091944621	0.0	-26.59999999999995
205	0.0318140228330084	0.2	-26.59999999999995
206	0.03181402284180284	0.4	-26.59999999999995
207	0.031814022844734335	0.6	-26.59999999999995
208	0.031814022846200045	0.8	-26.59999999999995
209	0.03181402284707951	1.0	-26.59999999999995
210	-0.07841416099499449	0.0	-26.49999999999995
211	0.03181402283294823	0.2	-26.49999999999995
212	0.03181402284178028	0.4	-26.49999999999995
213	0.03181402284472429	0.6	-26.49999999999995
214	0.03181402284619629	0.8	-26.49999999999995
215	0.03181402284707951	1.0	-26.49999999999995
216	-0.07841511995587834	0.0	-26.39999999999995
217	0.03181402283288753	0.2	-26.39999999999995
218	0.031814022841757515	0.4	-26.39999999999995
219	0.031814022844714185	0.6	-26.39999999999995
220	0.0318140228461925	0.8	-26.39999999999995
221	0.03181402284707951	1.0	-26.39999999999995
222	-0.07841608615821027	0.0	-26.299999999999947
223	0.03181402283282632	0.2	-26.299999999999947
224	0.03181402284173455	0.4	-26.299999999999947
225	0.031814022844703964	0.6	-26.299999999999947
226	0.03181402284618867	0.8	-26.299999999999947
227	0.03181402284707951	1.0	-26.299999999999947
228	-0.07841705968433245	0.0	-26.199999999999946
229	0.031814022832764584	0.2	-26.199999999999946
230	0.0318140228417114	0.4	-26.199999999999946
231	0.0318140228446937	0.6	-26.199999999999946
232	0.03181402284618481	0.8	-26.199999999999946
233	0.03181402284707951	1.0	-26.199999999999946
234	-0.07841804061782914	0.0	-26.099999999999945
235	0.03181402283270229	0.2	-26.099999999999945
236	0.031814022841688036	0.4	-26.099999999999945
237	0.031814022844683314	0.6	-26.099999999999945
238	0.031814022846180914	0.8	-26.099999999999945
239	0.03181402284707951	1.0	-26.099999999999945
240	-0.07841902904355819	0.0	-25.999999999999943
241	0.03181402283263948	0.2	-25.999999999999943
242	0.03181402284166448	0.4	-25.999999999999943
243	0.031814022844672836	0.6	-25.999999999999943
244	0.03181402284617699	0.8	-25.999999999999943
245	0.03181402284707951	1.0	-25.999999999999943
246	-0.078420025047709	0.0	-25.89999999999994
247	0.03181402283257612	0.2	-25.89999999999994
248	0.03181402284164074	0.4	-25.89999999999994
249	0.03181402284466226	0.6	-25.89999999999994
250	0.03181402284617304	0.8	-25.89999999999994
251	0.03181402284707951	1.0	-25.89999999999994
252	-0.07842102871774509	0.0	-25.79999999999994
253	0.031814022832512216	0.2	-25.79999999999994
254	0.03181402284161675	0.4	-25.79999999999994
