	corr	w	p
0	0.003039361595485887	0.0	-30.0
1	0.3644711702025062	0.2	-30.0
2	0.39245717110294154	0.4	-30.0
3	0.39827266213223167	0.6	-30.0
4	0.4003268480774749	0.8	-30.0
5	0.401267932760654	1.0	-30.0
6	0.003040031899027393	0.0	-29.9
7	0.3644647954681399	0.2	-29.9
8	0.39245571533746637	0.4	-29.9
9	0.3982722254455413	0.6	-29.9
10	0.40032672758109666	0.8	-29.9
11	0.401267932760654	1.0	-29.9
12	0.0030407158050234223	0.0	-29.799999999999997
13	0.3644583846750592	0.2	-29.799999999999997
14	0.39245425187997585	0.4	-29.799999999999997
15	0.3982717866579493	0.6	-29.799999999999997
16	0.4003266065680423	0.8	-29.799999999999997
17	0.401267932760654	1.0	-29.799999999999997
18	0.003041413543394156	0.0	-29.699999999999996
19	0.36445193753298527	0.2	-29.699999999999996
20	0.39245278067560674	0.4	-29.699999999999996
21	0.39827134575729484	0.6	-29.699999999999996
22	0.40032648503626567	0.8	-29.699999999999996
23	0.401267932760654	1.0	-29.699999999999996
24	0.0030421253480179405	0.0	-29.599999999999994
25	0.3644454537484568	0.2	-29.599999999999994
26	0.39245130166898556	0.4	-29.599999999999994
27	0.3982709027313452	0.6	-29.599999999999994
28	0.4003263629837255	0.8	-29.599999999999994
29	0.401267932760654	1.0	-29.599999999999994
30	0.0030428514568029835	0.0	-29.499999999999993
31	0.3644389330247833	0.2	-29.499999999999993
32	0.39244981480422314	0.4	-29.499999999999993
33	0.39827045756779544	0.6	-29.499999999999993
34	0.40032624040838555	0.8	-29.499999999999993
35	0.401267932760654	1.0	-29.499999999999993
36	0.0030435921117621667	0.0	-29.39999999999999
37	0.3644323750619956	0.2	-29.39999999999999
38	0.3924483200249065	0.4	-29.39999999999999
39	0.3982700102542681	0.6	-29.39999999999999
40	0.4003261173082158	0.8	-29.39999999999999
41	0.401267932760654	1.0	-29.39999999999999
42	0.0030443475590883756	0.0	-29.29999999999999
43	0.36442577955679656	0.2	-29.29999999999999
44	0.3924468172740927	0.4	-29.29999999999999
45	0.398269560778313	0.6	-29.29999999999999
46	0.4003259936811917	0.8	-29.29999999999999
47	0.401267932760654	1.0	-29.29999999999999
48	0.0030451180492313407	0.0	-29.19999999999999
49	0.3644191462025104	0.2	-29.19999999999999
50	0.3924453064943022	0.4	-29.19999999999999
51	0.3982691091274059	0.6	-29.19999999999999
52	0.4003258695252957	0.8	-29.19999999999999
53	0.401267932760654	1.0	-29.19999999999999
54	0.0030459038369763936	0.0	-29.099999999999987
55	0.36441247468903126	0.2	-29.099999999999987
56	0.39244378762751075	0.4	-29.099999999999987
57	0.3982686552889495	0.6	-29.099999999999987
58	0.4003257448385167	0.8	-29.099999999999987
59	0.401267932760654	1.0	-29.099999999999987
60	0.0030467051815250834	0.0	-28.999999999999986
61	0.36440576470276986	0.2	-28.999999999999986
62	0.39244226061514303	0.4	-28.999999999999986
63	0.39826819925027224	0.6	-28.999999999999986
64	0.40032561961885105	0.8	-28.999999999999986
65	0.401267932760654	1.0	-28.999999999999986
66	0.0030475223465766116	0.0	-28.899999999999984
67	0.36439901592660084	0.2	-28.899999999999984
68	0.3924407253980648	0.4	-28.899999999999984
69	0.3982677409986277	0.6	-28.899999999999984
70	0.40032549386430316	0.8	-28.899999999999984
71	0.401267932760654	1.0	-28.899999999999984
72	0.0030483556004114176	0.0	-28.799999999999983
73	0.36439222803980675	0.2	-28.799999999999983
74	0.39243918191657545	0.4	-28.799999999999983
75	0.39826728052119487	0.6	-28.799999999999983
76	0.40032536757288534	0.8	-28.799999999999983
77	0.401267932760654	1.0	-28.799999999999983
78	0.0030492052159766247	0.0	-28.69999999999998
79	0.3643854007180232	0.2	-28.69999999999998
80	0.39243763011040034	0.4	-28.69999999999998
81	0.39826681780507717	0.6	-28.69999999999998
82	0.40032524074261866	0.8	-28.69999999999998
83	0.401267932760654	1.0	-28.69999999999998
84	0.003050071470973026	0.0	-28.59999999999998
85	0.3643785336331809	0.2	-28.59999999999998
86	0.3924360699186828	0.4	-28.59999999999998
87	0.39826635283730216	0.6	-28.59999999999998
88	0.40032511337153354	0.8	-28.59999999999998
89	0.401267932760654	1.0	-28.59999999999998
90	0.0030509546479436517	0.0	-28.49999999999998
91	0.3643716264534478	0.2	-28.49999999999998
92	0.3924345012799766	0.4	-28.49999999999998
93	0.3982658856048218	0.6	-28.49999999999998
94	0.40032498545767004	0.8	-28.49999999999998
95	0.401267932760654	1.0	-28.49999999999998
96	0.0030518550343646422	0.0	-28.399999999999977
97	0.3643646788431695	0.2	-28.399999999999977
98	0.39243292413223707	0.4	-28.399999999999977
99	0.3982654160945109	0.6	-28.399999999999977
100	0.40032485699907827	0.8	-28.399999999999977
101	0.401267932760654	1.0	-28.399999999999977
102	0.003052772922737715	0.0	-28.299999999999976
103	0.36435769046280864	0.2	-28.299999999999976
104	0.3924313384128138	0.4	-28.299999999999976
105	0.3982649442931676	0.6	-28.299999999999976
106	0.4003247279938189	0.8	-28.299999999999976
107	0.401267932760654	1.0	-28.299999999999976
108	0.0030537086106843386	0.0	-28.199999999999974
109	0.364350660968883	0.2	-28.199999999999974
110	0.39242974405844094	0.4	-28.199999999999974
111	0.3982644701875126	0.6	-28.199999999999974
112	0.40032459843996426	0.8	-28.199999999999974
113	0.401267932760654	1.0	-28.199999999999974
114	0.0030546624010424767	0.0	-28.099999999999973
115	0.36434359001390176	0.2	-28.099999999999973
116	0.3924281410052296	0.4	-28.099999999999973
117	0.3982639937641887	0.6	-28.099999999999973
118	0.40032446833559826	0.8	-28.099999999999973
119	0.401267932760654	1.0	-28.099999999999973
120	0.003055634601964674	0.0	-27.99999999999997
121	0.36433647724630164	0.2	-27.99999999999997
122	0.39242652918865867	0.4	-27.99999999999997
123	0.3982635150097607	0.6	-27.99999999999997
124	0.40032433767881714	0.8	-27.99999999999997
125	0.401267932760654	1.0	-27.99999999999997
126	0.003056625527018797	0.0	-27.89999999999997
127	0.36432932231038023	0.2	-27.89999999999997
128	0.3924249085435656	0.4	-27.89999999999997
129	0.39826303391071466	0.6	-27.89999999999997
130	0.4003242064677299	0.8	-27.89999999999997
131	0.401267932760654	1.0	-27.89999999999997
132	0.00305763549529027	0.0	-27.79999999999997
133	0.3643221248462291	0.2	-27.79999999999997
134	0.39242327900413754	0.4	-27.79999999999997
135	0.39826255045345743	0.6	-27.79999999999997
136	0.4003240747004595	0.8	-27.79999999999997
137	0.401267932760654	1.0	-27.79999999999997
138	0.0030586648314870346	0.0	-27.699999999999967
139	0.36431488448966476	0.2	-27.699999999999967
140	0.39242164050390194	0.4	-27.699999999999967
141	0.39826206462431657	0.6	-27.699999999999967
142	0.4003239423751427	0.8	-27.699999999999967
143	0.401267932760654	1.0	-27.699999999999967
144	0.003059713866046407	0.0	-27.599999999999966
145	0.3643076008721587	0.2	-27.599999999999966
146	0.39241999297571706	0.4	-27.599999999999966
147	0.3982615764095397	0.6	-27.599999999999966
148	0.40032380948993085	0.8	-27.599999999999966
149	0.401267932760654	1.0	-27.599999999999966
150	0.0030607829352441163	0.0	-27.499999999999964
151	0.3643002736207649	0.2	-27.499999999999964
152	0.3924183363517618	0.4	-27.499999999999964
153	0.3982610857952939	0.6	-27.499999999999964
154	0.400323676042991	0.8	-27.499999999999964
155	0.401267932760654	1.0	-27.499999999999964
