	corr	w	p
0	-0.03870911291233729	0.0	-30.0
1	0.2791116220310899	0.2	-30.0
2	0.2858326476748141	0.4	-30.0
3	0.2871766016509097	0.6	-30.0
4	0.28767570531371406	0.8	-30.0
5	0.28791979988805977	1.0	-30.0
6	-0.0387132588996635	0.0	-29.9
7	0.2791074526329278	0.2	-29.9
8	0.28583164812833645	0.4	-29.9
9	0.2871762460788564	0.6	-29.9
10	0.28767558869696386	0.8	-29.9
11	0.28791979988805977	1.0	-29.9
12	-0.03871742826139415	0.0	-29.799999999999997
13	0.2791032565918069	0.2	-29.799999999999997
14	0.285830642256796	0.4	-29.799999999999997
15	0.28717588827507357	0.6	-29.799999999999997
16	0.2876754713526656	0.8	-29.799999999999997
17	0.28791979988805977	1.0	-29.799999999999997
18	-0.038721621173469785	0.0	-29.699999999999996
19	0.27909903366456756	0.2	-29.699999999999996
20	0.285829630003377	0.4	-29.699999999999996
21	0.2871755282197712	0.6	-29.699999999999996
22	0.2876753532744295	0.8	-29.699999999999996
23	0.28791979988805977	1.0	-29.699999999999996
24	-0.03872583781340384	0.0	-29.599999999999994
25	0.27909478360513895	0.2	-29.599999999999994
26	0.285828611310598	0.4	-29.599999999999994
27	0.2871751658929319	0.6	-29.599999999999994
28	0.28767523445579335	0.8	-29.599999999999994
29	0.28791979988805977	1.0	-29.599999999999994
30	-0.03873007836029915	0.0	-29.499999999999993
31	0.2790905061644934	0.2	-29.499999999999993
32	0.2858275861203024	0.4	-29.499999999999993
33	0.28717480127430695	0.6	-29.499999999999993
34	0.28767511489022124	0.8	-29.499999999999993
35	0.28791979988805977	1.0	-29.499999999999993
36	-0.03873434299486468	0.0	-29.39999999999999
37	0.27908620109060156	0.2	-29.39999999999999
38	0.2858265543736476	0.4	-29.39999999999999
39	0.28717443434341333	0.6	-29.39999999999999
40	0.2876749945711028	0.8	-29.39999999999999
41	0.28791979988805977	1.0	-29.39999999999999
42	-0.038738631899432704	0.0	-29.29999999999999
43	0.2790818681283855	0.2	-29.29999999999999
44	0.28582551601109485	0.4	-29.29999999999999
45	0.28717406507953014	0.6	-29.29999999999999
46	0.2876748734917518	0.8	-29.29999999999999
47	0.28791979988805977	1.0	-29.29999999999999
48	-0.03874294525797567	0.0	-29.19999999999999
49	0.2790775070196705	0.2	-29.19999999999999
50	0.2858244709723988	0.4	-29.19999999999999
51	0.28717369346169463	0.6	-29.19999999999999
52	0.28767475164540535	0.8	-29.19999999999999
53	0.28791979988805977	1.0	-29.19999999999999
54	-0.03874728325612394	0.0	-29.099999999999987
55	0.27907311750313735	0.2	-29.099999999999987
56	0.2858234191965965	0.4	-29.099999999999987
57	0.28717331946869956	0.6	-29.099999999999987
58	0.2876746290252222	0.8	-29.099999999999987
59	0.28791979988805977	1.0	-29.099999999999987
60	-0.03875164608118352	0.0	-28.999999999999986
61	0.2790686993142722	0.2	-28.999999999999986
62	0.28582236062199606	0.4	-28.999999999999986
63	0.2871729430790882	0.6	-28.999999999999986
64	0.2876745056242823	0.8	-28.999999999999986
65	0.28791979988805977	1.0	-28.999999999999986
66	-0.03875603392215372	0.0	-28.899999999999984
67	0.2790642521853164	0.2	-28.899999999999984
68	0.2858212951861663	0.4	-28.899999999999984
69	0.2871725642711517	0.6	-28.899999999999984
70	0.2876743814355853	0.8	-28.899999999999984
71	0.28791979988805977	1.0	-28.899999999999984
72	-0.03876044696974572	0.0	-28.799999999999983
73	0.2790597758452146	0.2	-28.799999999999983
74	0.28582022282592384	0.4	-28.799999999999983
75	0.28717218302292435	0.6	-28.799999999999983
76	0.28767425645204925	0.8	-28.799999999999983
77	0.28791979988805977	1.0	-28.799999999999983
78	-0.03876488541640074	0.0	-28.69999999999998
79	0.27905527001956276	0.2	-28.69999999999998
80	0.285819143477323	0.4	-28.69999999999998
81	0.2871717993121805	0.6	-28.69999999999998
82	0.28767413066650926	0.8	-28.69999999999998
83	0.28791979988805977	1.0	-28.69999999999998
84	-0.03876934945630917	0.0	-28.59999999999998
85	0.27905073443055406	0.2	-28.59999999999998
86	0.28581805707564273	0.4	-28.59999999999998
87	0.2871714131164299	0.6	-28.59999999999998
88	0.28767400407171667	0.8	-28.59999999999998
89	0.28791979988805977	1.0	-28.59999999999998
90	-0.038773839285429046	0.0	-28.49999999999998
91	0.279046168796924	0.2	-28.49999999999998
92	0.28581696355537467	0.4	-28.49999999999998
93	0.28717102441291387	0.6	-28.49999999999998
94	0.2876738766603375	0.8	-28.49999999999998
95	0.28791979988805977	1.0	-28.49999999999998
96	-0.03877835510150575	0.0	-28.399999999999977
97	0.2790415728338951	0.2	-28.399999999999977
98	0.285815862850211	0.4	-28.399999999999977
99	0.28717063317860114	0.6	-28.399999999999977
100	0.2876737484249513	0.8	-28.399999999999977
101	0.28791979988805977	1.0	-28.399999999999977
102	-0.038782897104091434	0.0	-28.299999999999976
103	0.27903694625311914	0.2	-28.299999999999976
104	0.28581475489303143	0.4	-28.299999999999976
105	0.2871702393901838	0.6	-28.299999999999976
106	0.2876736193580496	0.8	-28.299999999999976
107	0.28791979988805977	1.0	-28.299999999999976
108	-0.0387874654945649	0.0	-28.199999999999974
109	0.27903228876261993	0.2	-28.199999999999974
110	0.2858136396158907	0.4	-28.199999999999974
111	0.28716984302407267	0.6	-28.199999999999974
112	0.2876734894520345	0.8	-28.199999999999974
113	0.28791979988805977	1.0	-28.199999999999974
114	-0.03879206047615176	0.0	-28.099999999999973
115	0.2790276000667328	0.2	-28.099999999999973
116	0.28581251695000454	0.4	-28.099999999999973
117	0.2871694440563929	0.6	-28.099999999999973
118	0.28767335869921795	0.8	-28.099999999999973
119	0.28791979988805977	1.0	-28.099999999999973
120	-0.03879668225394476	0.0	-27.99999999999997
121	0.2790228798660448	0.2	-27.99999999999997
122	0.28581138682573715	0.4	-27.99999999999997
123	0.2871690424629797	0.6	-27.99999999999997
124	0.2876732270918194	0.8	-27.99999999999997
125	0.28791979988805977	1.0	-27.99999999999997
126	-0.03880133103492475	0.0	-27.89999999999997
127	0.27901812785733204	0.2	-27.89999999999997
128	0.28581024917258685	0.4	-27.89999999999997
129	0.28716863821937355	0.6	-27.89999999999997
130	0.28767309462196516	0.8	-27.89999999999997
131	0.28791979988805977	1.0	-27.89999999999997
132	-0.03880600702798158	0.0	-27.79999999999997
133	0.2790133437334975	0.2	-27.79999999999997
134	0.2858091039191723	0.4	-27.79999999999997
135	0.2871682313008156	0.6	-27.79999999999997
136	0.2876729612816864	0.8	-27.79999999999997
137	0.28791979988805977	1.0	-27.79999999999997
138	-0.0388107104439356	0.0	-27.699999999999967
139	0.2790085271835051	0.2	-27.699999999999967
140	0.2858079509932179	0.4	-27.699999999999967
141	0.287167821682243	0.6	-27.699999999999967
142	0.28767282706291797	0.8	-27.699999999999967
143	0.28791979988805977	1.0	-27.699999999999967
144	-0.038815441495559246	0.0	-27.599999999999966
145	0.2790036778923149	0.2	-27.599999999999966
146	0.28580679032153944	0.4	-27.599999999999966
147	0.2871674093382836	0.6	-27.599999999999966
148	0.2876726919574967	0.8	-27.599999999999966
149	0.28791979988805977	1.0	-27.599999999999966
150	-0.038820200397599265	0.0	-27.499999999999964
151	0.27899879554081497	0.2	-27.499999999999964
152	0.2858056218300289	0.4	-27.499999999999964
153	0.2871669942432516	0.6	-27.499999999999964
154	0.28767255595716	0.8	-27.499999999999964
155	0.28791979988805977	1.0	-27.499999999999964
156	-0.03882498736679891	0.0	-27.399999999999963
157	0.2789938798057531	0.2	-27.399999999999963
158	0.28580444544363937	0.4	-27.399999999999963
159	0.2871665763711418	0.6	-27.399999999999963
160	0.2876724190535442	0.8	-27.399999999999963
161	0.28791979988805977	1.0	-27.399999999999963
162	-0.038829802621920775	0.0	-27.29999999999996
163	0.278988930359666	0.2	-27.29999999999996
164	0.28580326108636955	0.4	-27.29999999999996
165	0.28716615569562487	0.6	-27.29999999999996
166	0.28767228123818267	0.8	-27.29999999999996
167	0.28791979988805977	1.0	-27.29999999999996
168	-0.03883464638376998	0.0	-27.19999999999996
169	0.2789839468708082	0.2	-27.19999999999996
170	0.28580206868124747	0.4	-27.19999999999996
171	0.28716573219004193	0.6	-27.19999999999996
172	0.2876721425025047	0.8	-27.19999999999996
173	0.28791979988805977	1.0	-27.19999999999996
174	-0.038839518875217326	0.0	-27.09999999999996
175	0.2789789290030778	0.2	-27.09999999999996
176	0.28580086815031447	0.4	-27.09999999999996
177	0.28716530582739896	0.6	-27.09999999999996
178	0.2876720028378335	0.8	-27.09999999999996
179	0.28791979988805977	1.0	-27.09999999999996
180	-0.038844420321223413	0.0	-26.999999999999957
181	0.27897387641594223	0.2	-26.999999999999957
182	0.2857996594146086	0.4	-26.999999999999957
183	0.2871648765803616	0.6	-26.999999999999957
184	0.2876718622353843	0.8	-26.999999999999957
185	0.28791979988805977	1.0	-26.999999999999957
186	-0.03884935094886278	0.0	-26.899999999999956
187	0.27896878876436115	0.2	-26.899999999999956
188	0.2857984423941478	0.4	-26.899999999999956
189	0.287164444421249	0.6	-26.899999999999956
190	0.28767172068626307	0.8	-26.899999999999956
191	0.28791979988805977	1.0	-26.899999999999956
192	-0.03885431098734831	0.0	-26.799999999999955
193	0.2789636656987083	0.2	-26.799999999999955
194	0.285797217007912	0.4	-26.799999999999955
195	0.2871640093220288	0.6	-26.799999999999955
196	0.28767157818146416	0.8	-26.799999999999955
197	0.28791979988805977	1.0	-26.799999999999955
198	-0.038859300668056415	0.0	-26.699999999999953
199	0.2789585068646915	0.2	-26.699999999999953
200	0.28579598317382604	0.4	-26.699999999999953
201	0.2871635712543102	0.6	-26.699999999999953
202	0.28767143471186873	0.8	-26.699999999999953
203	0.28791979988805977	1.0	-26.699999999999953
204	-0.03886432022455221	0.0	-26.59999999999995
205	0.27895331190327066	0.2	-26.59999999999995
206	0.28579474080874134	0.4	-26.59999999999995
207	0.2871631301893391	0.6	-26.59999999999995
208	0.2876712902682432	0.8	-26.59999999999995
209	0.28791979988805977	1.0	-26.59999999999995
210	-0.038869369892615524	0.0	-26.49999999999995
211	0.2789480804505743	0.2	-26.49999999999995
212	0.2857934898284171	0.4	-26.49999999999995
213	0.28716268609799106	0.6	-26.49999999999995
214	0.28767114484123685	0.8	-26.49999999999995
215	0.28791979988805977	1.0	-26.49999999999995
216	-0.038874449910266985	0.0	-26.39999999999995
217	0.2789428121378141	0.2	-26.39999999999995
218	0.2857922301475018	0.4	-26.39999999999995
219	0.2871622389507653	0.6	-26.39999999999995
220	0.2876709984213799	0.8	-26.39999999999995
221	0.28791979988805977	1.0	-26.39999999999995
222	-0.03887956051779454	0.0	-26.299999999999947
223	0.27893750659119676	0.2	-26.299999999999947
224	0.2857909616795139	0.4	-26.299999999999947
225	0.2871617887177786	0.6	-26.299999999999947
226	0.28767085099908185	0.8	-26.299999999999947
227	0.28791979988805977	1.0	-26.299999999999947
228	-0.03888470195778075	0.0	-26.199999999999946
229	0.2789321634318355	0.2	-26.199999999999946
230	0.2857896843368216	0.4	-26.199999999999946
231	0.2871613353687579	0.6	-26.199999999999946
232	0.2876707025646291	0.8	-26.199999999999946
233	0.28791979988805977	1.0	-26.199999999999946
234	-0.03888987447513014	0.0	-26.099999999999945
235	0.2789267822756581	0.2	-26.099999999999945
236	0.28578839803062284	0.4	-26.099999999999945
237	0.28716087887303476	0.6	-26.099999999999945
238	0.28767055310818307	0.8	-26.099999999999945
239	0.28791979988805977	1.0	-26.099999999999945
240	-0.03889507831709722	0.0	-25.999999999999943
241	0.2789213627333132	0.2	-25.999999999999943
242	0.285787102670925	0.4	-25.999999999999943
243	0.2871604191995373	0.6	-25.999999999999943
244	0.28767040261977805	0.8	-25.999999999999943
245	0.28791979988805977	1.0	-25.999999999999943
246	-0.03890031373331496	0.0	-25.89999999999994
247	0.27891590441007486	0.2	-25.89999999999994
248	0.28578579816652344	0.4	-25.89999999999994
249	0.28715995631678404	0.6	-25.89999999999994
250	0.28767025108931865	0.8	-25.89999999999994
251	0.28791979988805977	1.0	-25.89999999999994
252	-0.038905580975823625	0.0	-25.79999999999994
253	0.27891040690574453	0.2	-25.79999999999994
254	0.28578448442497983	0.4	-25.79999999999994
255	0.28715949019287645	0.6	-25.79999999999994
256	0.2876700985065782	0.8	-25.79999999999994
257	0.28791979988805977	1.0	-25.79999999999994
258	-0.03891088029910015	0.0	-25.69999999999994
259	0.278904869814551	0.2	-25.69999999999994
260	0.2857831613526002	0.4	-25.69999999999994
