	corr	w	p
0	0.3091475624916118	0.0	-30.0
1	0.7476370500310101	0.2	-30.0
2	0.7780772648424588	0.4	-30.0
3	0.7838913717053664	0.6	-30.0
4	0.7855640054250679	0.8	-30.0
5	0.7861123625263314	1.0	-30.0
6	0.3091614319718836	0.0	-29.9
7	0.7476215548373043	0.2	-29.9
8	0.7780738186027807	0.4	-29.9
9	0.7838905108523151	0.6	-29.9
10	0.7855638355132204	0.8	-29.9
11	0.7861123625263314	1.0	-29.9
12	0.3091753858034069	0.0	-29.799999999999997
13	0.747605954987054	0.2	-29.799999999999997
14	0.7780703484091588	0.4	-29.799999999999997
15	0.7838896438839604	0.6	-29.799999999999997
16	0.7855636643525332	0.8	-29.799999999999997
17	0.7861123625263314	1.0	-29.799999999999997
18	0.3091894248055476	0.0	-29.699999999999996
19	0.7475902494299821	0.2	-29.699999999999996
20	0.7780668540160575	0.4	-29.699999999999996
21	0.7838887707371194	0.6	-29.699999999999996
22	0.7855634919300218	0.8	-29.699999999999996
23	0.7861123625263314	1.0	-29.699999999999996
24	0.30920354980869813	0.0	-29.599999999999994
25	0.7475744371017945	0.2	-29.599999999999994
26	0.7780633351746106	0.4	-29.599999999999994
27	0.7838878913477535	0.6	-29.599999999999994
28	0.7855633182325289	0.8	-29.599999999999994
29	0.7861123625263314	1.0	-29.599999999999994
30	0.30921776165446374	0.0	-29.499999999999993
31	0.7475585169239449	0.2	-29.499999999999993
32	0.778059791632564	0.4	-29.499999999999993
33	0.7838870056509528	0.6	-29.499999999999993
34	0.7855631432467189	0.8	-29.499999999999993
35	0.7861123625263314	1.0	-29.499999999999993
36	0.3092320611958551	0.0	-29.39999999999999
37	0.7475424878033972	0.2	-29.39999999999999
38	0.7780562231342185	0.4	-29.39999999999999
39	0.7838861135809214	0.6	-29.39999999999999
40	0.7855629669590771	0.8	-29.39999999999999
41	0.7861123625263314	1.0	-29.39999999999999
42	0.30924644929748335	0.0	-29.29999999999999
43	0.7475263486323813	0.2	-29.29999999999999
44	0.7780526294203705	0.4	-29.29999999999999
45	0.7838852150709622	0.6	-29.29999999999999
46	0.7855627893559048	0.8	-29.29999999999999
47	0.7861123625263314	1.0	-29.29999999999999
48	0.30926092683575945	0.0	-29.19999999999999
49	0.7475100982881471	0.2	-29.19999999999999
