	corr	w	p
0	0.005979687559247597	0.0	-30.0
1	0.03589416174671445	0.2	-30.0
2	0.03787177901633888	0.4	-30.0
3	0.03822577374887198	0.6	-30.0
4	0.038327029304250776	0.8	-30.0
5	0.038361563115929476	1.0	-30.0
6	0.005980337228019973	0.0	-29.9
7	0.035893456948830796	0.2	-29.9
8	0.03787163975738551	0.4	-29.9
9	0.03822574125722035	0.6	-29.9
10	0.038327023314584735	0.8	-29.9
11	0.038361563115929476	1.0	-29.9
12	0.005980991972827476	0.0	-29.799999999999997
13	0.035892747756399196	0.2	-29.799999999999997
14	0.037871499654441046	0.4	-29.799999999999997
15	0.03822570858413896	0.6	-29.799999999999997
16	0.03832701729792791	0.8	-29.799999999999997
17	0.038361563115929476	1.0	-29.799999999999997
18	0.005981651887242562	0.0	-29.699999999999996
19	0.03589203414021209	0.2	-29.699999999999996
20	0.03787135870473801	0.4	-29.699999999999996
21	0.03822567573036355	0.6	-29.699999999999996
22	0.038327011254972565	0.8	-29.699999999999996
23	0.038361563115929476	1.0	-29.699999999999996
24	0.005982317066806207	0.0	-29.599999999999994
25	0.035891316070928464	0.2	-29.599999999999994
26	0.037871216905572526	0.4	-29.599999999999994
27	0.038225642696684964	0.6	-29.599999999999994
28	0.03832700518643728	0.8	-29.599999999999994
29	0.038361563115929476	1.0	-29.599999999999994
30	0.005982987609071282	0.0	-29.499999999999993
31	0.035890593519075545	0.2	-29.499999999999993
32	0.03787107425430673	0.4	-29.499999999999993
33	0.03822560948395072	0.6	-29.499999999999993
34	0.03832699909306774	0.8	-29.499999999999993
35	0.038361563115929476	1.0	-29.499999999999993
36	0.005983663613647092	0.0	-29.39999999999999
37	0.03588986645505062	0.2	-29.39999999999999
38	0.037870930748371744	0.4	-29.39999999999999
39	0.038225576093066815	0.6	-29.39999999999999
40	0.03832699297563728	0.8	-29.39999999999999
41	0.038361563115929476	1.0	-29.39999999999999
42	0.0059843451822448185	0.0	-29.29999999999999
43	0.03588913484912307	0.2	-29.29999999999999
44	0.03787078638527018	0.4	-29.29999999999999
45	0.03822554252499921	0.6	-29.29999999999999
46	0.03832698683494788	0.8	-29.29999999999999
47	0.038361563115929476	1.0	-29.29999999999999
48	0.0059850324187241954	0.0	-29.19999999999999
49	0.035888398671436214	0.2	-29.19999999999999
50	0.03787064116257931	0.4	-29.19999999999999
51	0.03822550878077589	0.6	-29.19999999999999
